phase,stop_point_ref,stop_name,stop_sequence,platform,arrival_planned,arrival_estimated,departure_planned,departure_estimated,arrival_delay_minutes,departure_delay_minutes,journey_ref,operating_day_ref,line_name,destination
onward,de:08416:10517:0:1,Tübingen Blaue Brücke,2,,2025-11-08 17:06,2025-11-08 17:06,2025-11-08 17:06,2025-11-08 17:06,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:10800:0:1,Tübingen Landestheater,3,,2025-11-08 17:07,2025-11-08 17:07,2025-11-08 17:07,2025-11-08 17:07,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:10826:0:1,Tübingen Hügelschule,4,,2025-11-08 17:08,2025-11-08 17:08,2025-11-08 17:08,2025-11-08 17:08,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:10801:0:1,Tübingen Reutlinger Str.,5,,2025-11-08 17:09,2025-11-08 17:09,2025-11-08 17:09,2025-11-08 17:09,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:4404:0:1,Wankheim Helleräcker,6,,2025-11-08 17:15,2025-11-08 17:15,2025-11-08 17:15,2025-11-08 17:15,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:4010:0:2,Wankheim Siedlung,7,,2025-11-08 17:16,2025-11-08 17:16,2025-11-08 17:16,2025-11-08 17:16,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:4402:0:2,Wankheim Walbenstraße,8,,2025-11-08 17:17,2025-11-08 17:17,2025-11-08 17:17,2025-11-08 17:17,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:4403:0:1,Wankheim Pfarrhaus,9,,2025-11-08 17:18,2025-11-08 17:18,2025-11-08 17:18,2025-11-08 17:18,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:4005:0:1,Mähringen Ortsmitte,10,,2025-11-08 17:22,2025-11-08 17:22,2025-11-08 17:22,2025-11-08 17:22,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:4405:0:1,Mähringen Bahnhofstraße,11,,2025-11-08 17:24,,2025-11-08 17:24,,,,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:4008:0:1,Immenhausen Ochsen,12,,2025-11-08 17:27,2025-11-08 17:27,2025-11-08 17:27,2025-11-08 17:27,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:4407:0:2,Stockach,13,,2025-11-08 17:27,2025-11-08 17:27,2025-11-08 17:27,2025-11-08 17:27,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:4421:0:1,Gomaringen Hinterweiler Str.,14,,2025-11-08 17:30,2025-11-08 17:30,2025-11-08 17:30,2025-11-08 17:30,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:4409:0:1,Gomaringen Ziegelgrubenstr.,15,,2025-11-08 17:31,2025-11-08 17:31,2025-11-08 17:31,2025-11-08 17:31,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:4410:0:1,Gomaringen ZOB,16,Bstg. 1,2025-11-08 17:33,2025-11-08 17:33,2025-11-08 17:35,2025-11-08 17:35,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:4419:0:0,Gomaringen Lindenstr.,17,,2025-11-08 17:36,2025-11-08 17:36,2025-11-08 17:36,2025-11-08 17:36,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:4411:0:2,Gomaringen Friedhof,18,,2025-11-08 17:37,2025-11-08 17:37,2025-11-08 17:37,2025-11-08 17:37,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:4412:0:2,Gomaringen Öschinger Str.,19,,2025-11-08 17:38,2025-11-08 17:38,2025-11-08 17:38,2025-11-08 17:38,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:4422:0:2,Gomaringen Lubbachstr.,20,,2025-11-08 17:39,2025-11-08 17:39,2025-11-08 17:39,2025-11-08 17:39,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:4415:0:1,Gomaringen Bachstraße,21,,2025-11-08 17:40,2025-11-08 17:40,2025-11-08 17:40,2025-11-08 17:40,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:4499:0:2,Gomaringen Bahnhofstraße 2,22,,2025-11-08 17:41,2025-11-08 17:41,2025-11-08 17:41,2025-11-08 17:41,0.0,0.0,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
onward,de:08416:4410:0:3,Gomaringen ZOB,23,Bstg. 3,2025-11-08 17:42,2025-11-08 17:42,,,0.0,,tub:80625::H:j25:101,2025-11-08,7625,Gomaringen ZOB
previous,de:08416:11000:4:5,Tübingen Hauptbahnhof,1,5,,,2025-11-08 17:05,2025-11-08 17:05,,0.0,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08415:22006:2:1,Reutlingen Hauptbahnhof,2,1,2025-11-08 17:15,2025-11-08 17:15,2025-11-08 17:16,2025-11-08 17:16,0.0,0.0,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08415:22008:3:2,Metzingen Bahnhof,3,2,2025-11-08 17:21,2025-11-08 17:21,2025-11-08 17:22,2025-11-08 17:22,0.0,0.0,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08116:5772:1:2,Bempflingen,4,2,2025-11-08 17:25,2025-11-08 17:25,2025-11-08 17:25,2025-11-08 17:25,0.0,0.0,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08116:2931:2:2,Nürtingen,5,2,2025-11-08 17:32,2025-11-08 17:32,2025-11-08 17:33,2025-11-08 17:33,0.0,0.0,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08116:5770:1:1,Oberboihingen,6,1,2025-11-08 17:35,2025-11-08 17:35,2025-11-08 17:36,2025-11-08 17:36,0.0,0.0,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08116:4257:1:1,Wendlingen (N),7,1,2025-11-08 17:39,2025-11-08 17:39,2025-11-08 17:40,2025-11-08 17:40,0.0,0.0,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08116:7802:2:6,Plochingen,8,6,2025-11-08 17:46,2025-11-08 17:46,2025-11-08 17:48,2025-11-08 17:48,0.0,0.0,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08116:7800:2:6,Esslingen (N),9,6,2025-11-08 17:54,2025-11-08 17:54,2025-11-08 17:54,2025-11-08 17:54,0.0,0.0,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08111:6333:5:5,Bad Cannstatt,10,5,2025-11-08 18:01,2025-11-08 18:01,2025-11-08 18:02,2025-11-08 18:02,0.0,0.0,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08111:6115:5:10,Stuttgart Hauptbahnhof (oben),11,10,2025-11-08 18:05,2025-11-08 18:05,2025-11-08 18:19,2025-11-08 18:19,0.0,0.0,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08118:7402:3:1,Ludwigsburg,12,1,2025-11-08 18:28,2025-11-08 18:28,2025-11-08 18:29,2025-11-08 18:29,0.0,0.0,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08118:1400:4:10,Bietigheim,13,10,2025-11-08 18:35,2025-11-08 18:35,2025-11-08 18:36,2025-11-08 18:36,0.0,0.0,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08118:5583:1:1,Besigheim,14,1,2025-11-08 18:41,2025-11-08 18:41,2025-11-08 18:41,2025-11-08 18:41,0.0,0.0,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08118:5785:1:1,Walheim,15,1,2025-11-08 18:43,2025-11-08 18:43,2025-11-08 18:44,2025-11-08 18:44,0.0,0.0,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08118:5723:1:1,Kirchheim (N),16,1,2025-11-08 18:46,2025-11-08 18:46,2025-11-08 18:47,2025-11-08 18:47,0.0,0.0,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08125:1438:3:2,Lauffen (N),17,2,2025-11-08 18:50,2025-11-08 18:50,2025-11-08 18:51,2025-11-08 18:51,0.0,0.0,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08125:8155:2:2,Nordheim (Württ),18,2,2025-11-08 18:55,2025-11-08 18:55,2025-11-08 18:56,2025-11-08 18:56,0.0,0.0,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08121:26:4:4,Heilbronn Hauptbahnhof,19,4,2025-11-08 19:01,2025-11-08 19:01,,,0.0,,ddb:90T12:S:R:j25:513,2025-11-08,MEX12,Heilbronn Hauptbahnhof
onward,de:08416:11000:14:G,Tübingen Hauptbahnhof,1,Bstg. G,,,2025-11-08 17:06,2025-11-08 17:06,,0.0,tub:33018::H:j25:223,2025-11-08,18,Hirschau Volksbank
onward,de:08416:10904:0:1,Tübingen Freibad,2,,2025-11-08 17:08,2025-11-08 17:08,2025-11-08 17:08,2025-11-08 17:08,0.0,0.0,tub:33018::H:j25:223,2025-11-08,18,Hirschau Volksbank
onward,de:08416:13241:0:1,Hirschau Dischingerweg,3,,2025-11-08 17:11,2025-11-08 17:11,2025-11-08 17:11,2025-11-08 17:11,0.0,0.0,tub:33018::H:j25:223,2025-11-08,18,Hirschau Volksbank
onward,de:08416:13242:0:1,Hirschau Rittweg Ost,4,,2025-11-08 17:12,2025-11-08 17:12,2025-11-08 17:12,2025-11-08 17:12,0.0,0.0,tub:33018::H:j25:223,2025-11-08,18,Hirschau Volksbank
onward,de:08416:13243:0:1,Hirschau Rittweg West,5,,2025-11-08 17:13,2025-11-08 17:13,2025-11-08 17:13,2025-11-08 17:13,0.0,0.0,tub:33018::H:j25:223,2025-11-08,18,Hirschau Volksbank
onward,de:08416:13245:0:N,Hirschau Kirchplatz,6,,2025-11-08 17:14,2025-11-08 17:14,2025-11-08 17:14,2025-11-08 17:14,0.0,0.0,tub:33018::H:j25:223,2025-11-08,18,Hirschau Volksbank
onward,de:08416:13240:0:1,Hirschau Volksbank,7,,2025-11-08 17:15,2025-11-08 17:15,,,0.0,,tub:33018::H:j25:223,2025-11-08,18,Hirschau Volksbank
previous,de:08416:10260:0:4,Tübingen WHO Ulmenweg,1,,,,2025-11-08 16:43,2025-11-08 16:43,,0.3,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:10211:0:4,Tübingen WHO Pappelweg,2,,2025-11-08 16:43,2025-11-08 16:44,2025-11-08 16:43,2025-11-08 16:44,0.3,0.9,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:10212:0:4,Tübingen WHO Erlenweg,3,,2025-11-08 16:44,2025-11-08 16:45,2025-11-08 16:44,2025-11-08 16:45,0.6,0.7,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:10213:0:4,Tübingen WHO Ahornweg,4,,2025-11-08 16:46,2025-11-08 16:46,2025-11-08 16:46,2025-11-08 16:46,0.4,0.7,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:10214:0:1,Tübingen Weißdornweg,5,,2025-11-08 16:47,2025-11-08 16:47,2025-11-08 16:47,2025-11-08 16:47,0.2,0.3,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:10234:0:4,Tübingen Waldhäuser Straße,6,,2025-11-08 16:48,2025-11-08 16:49,2025-11-08 16:48,2025-11-08 16:49,0.5,0.7,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:10229:0:4,Tübingen Maria-von-Linden-Str.,7,,2025-11-08 16:49,2025-11-08 16:50,2025-11-08 16:49,2025-11-08 16:50,0.3,0.3,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:10233:0:4,Tübingen Max-Planck-Institute,8,,2025-11-08 16:50,2025-11-08 16:50,2025-11-08 16:50,2025-11-08 16:50,0.0,0.2,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:10231:0:4,Tübingen Sternwarte,9,,2025-11-08 16:51,2025-11-08 16:52,2025-11-08 16:51,2025-11-08 16:52,0.5,0.5,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:10232:0:4,Tübingen Auf dem Kreuz,10,,2025-11-08 16:52,2025-11-08 16:52,2025-11-08 16:52,2025-11-08 16:52,0.3,0.4,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:10230:0:4,"Tübingen, Robert-Gradmann-Weg",11,,2025-11-08 16:53,2025-11-08 16:53,2025-11-08 16:53,2025-11-08 16:53,0.0,0.0,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:10222:0:4,Tübingen Engelfriedshalde,12,,2025-11-08 16:54,2025-11-08 16:54,2025-11-08 16:54,2025-11-08 16:54,0.0,0.0,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:10221:0:4,Tübingen Im Rotbad,13,,2025-11-08 16:54,2025-11-08 16:54,2025-11-08 16:54,2025-11-08 16:54,0.0,0.0,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:10235:0:4,Tübingen Brunsstraße,14,,2025-11-08 16:55,2025-11-08 16:56,2025-11-08 16:55,2025-11-08 16:56,0.3,0.8,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:10507:0:8,Tübingen Hölderlinstraße,15,,2025-11-08 16:57,2025-11-08 16:57,2025-11-08 16:57,2025-11-08 16:57,0.0,0.0,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:10508:0:4,Tübingen Stadtgraben,16,,2025-11-08 16:59,2025-11-08 16:59,2025-11-08 16:59,2025-11-08 16:59,0.0,0.3,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:10502:0:5,Tübingen Nonnenhaus,17,,2025-11-08 17:00,2025-11-08 17:00,2025-11-08 17:00,2025-11-08 17:01,0.0,0.8,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:10501:0:4,Tübingen Neckarbrücke,18,,2025-11-08 17:01,2025-11-08 17:02,2025-11-08 17:01,2025-11-08 17:02,0.2,0.6,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:11000:14:J,Tübingen Hauptbahnhof,19,Bstg. J,2025-11-08 17:04,2025-11-08 17:04,2025-11-08 17:04,2025-11-08 17:04,0.0,0.4,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
onward,de:08416:11000:12:E,Tübingen Hauptbahnhof,20,Bstg. E,2025-11-08 17:06,2025-11-08 17:06,2025-11-08 17:06,2025-11-08 17:06,0.0,0.0,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
onward,de:08416:10517:0:1,Tübingen Blaue Brücke,21,,2025-11-08 17:07,2025-11-08 17:07,2025-11-08 17:07,2025-11-08 17:07,0.0,0.0,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
onward,de:08416:10901:0:1,Tübingen Hechinger Straße,22,,2025-11-08 17:08,2025-11-08 17:08,2025-11-08 17:08,2025-11-08 17:08,0.0,0.0,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
onward,de:08416:10920:0:1,Tübingen Loretto,23,,2025-11-08 17:10,2025-11-08 17:10,2025-11-08 17:10,2025-11-08 17:10,0.0,0.0,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
onward,de:08416:10921:0:2,Tübingen Hechinger Eck,24,,2025-11-08 17:10,2025-11-08 17:10,2025-11-08 17:10,2025-11-08 17:10,0.0,0.0,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
onward,de:08416:10729:0:1,Tübingen Memmingerstraße,25,,2025-11-08 17:11,2025-11-08 17:11,2025-11-08 17:11,2025-11-08 17:11,0.0,0.0,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
onward,de:08416:10704:0:1,Tübingen Heinlenstraße,26,,2025-11-08 17:13,2025-11-08 17:13,2025-11-08 17:13,2025-11-08 17:13,0.0,0.0,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
onward,de:08416:10705:0:2,Tübingen Feuerhägle,27,ERSATZ FR Gartenstadt,2025-11-08 17:14,2025-11-08 17:14,2025-11-08 17:14,2025-11-08 17:14,0.0,0.0,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
onward,de:08416:10706:0:1,Tübingen Paul-Dietz-Straße,28,Bstg. 1,2025-11-08 17:16,2025-11-08 17:16,2025-11-08 17:16,2025-11-08 17:16,0.0,0.0,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
onward,de:08416:10722:0:1,Tübingen Fuchsstraße,29,,2025-11-08 17:17,2025-11-08 17:17,2025-11-08 17:17,2025-11-08 17:17,0.0,0.0,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
onward,de:08416:10723:0:4,Tübingen Nelkenweg,30,,2025-11-08 17:19,2025-11-08 17:19,,,0.0,,tub:09003::H:j25:807,2025-11-08,3,Tübingen Nelkenweg
previous,de:08416:10013:0:4,Tübingen Bismarckturm,1,,,,2025-11-08 17:04,2025-11-08 17:09,,5.2,tub:09009::H:j25:85,2025-11-08,9,Tübingen Hauptbahnhof
previous,de:08416:10051:0:4,Tübingen Burgholzweg,2,,2025-11-08 17:05,2025-11-08 17:10,2025-11-08 17:05,2025-11-08 17:10,5.2,5.2,tub:09009::H:j25:85,2025-11-08,9,Tübingen Hauptbahnhof
onward,de:08416:10050:0:4,Tübingen Unteres Burgholz,3,Bstg. 4,2025-11-08 17:06,2025-11-08 17:11,2025-11-08 17:06,2025-11-08 17:11,5.2,5.2,tub:09009::H:j25:85,2025-11-08,9,Tübingen Hauptbahnhof
onward,de:08416:10049:0:4,Tübingen Lichtenberger Weg,4,,2025-11-08 17:07,2025-11-08 17:12,2025-11-08 17:07,2025-11-08 17:12,5.2,5.2,tub:09009::H:j25:85,2025-11-08,9,Tübingen Hauptbahnhof
onward,de:08416:10014:1:4,Tübingen Haagtor,5,,2025-11-08 17:09,2025-11-08 17:14,2025-11-08 17:09,2025-11-08 17:14,5.2,5.2,tub:09009::H:j25:85,2025-11-08,9,Tübingen Hauptbahnhof
onward,de:08416:10017:0:4,Tübingen Weberstraße,6,,2025-11-08 17:10,2025-11-08 17:15,2025-11-08 17:10,2025-11-08 17:15,5.2,5.2,tub:09009::H:j25:85,2025-11-08,9,Tübingen Hauptbahnhof
onward,de:08416:10508:0:4,Tübingen Stadtgraben,7,,2025-11-08 17:11,2025-11-08 17:16,2025-11-08 17:11,2025-11-08 17:16,5.2,5.2,tub:09009::H:j25:85,2025-11-08,9,Tübingen Hauptbahnhof
onward,de:08416:10502:0:5,Tübingen Nonnenhaus,8,,2025-11-08 17:12,2025-11-08 17:17,2025-11-08 17:12,2025-11-08 17:17,5.2,5.2,tub:09009::H:j25:85,2025-11-08,9,Tübingen Hauptbahnhof
onward,de:08416:10501:0:4,Tübingen Neckarbrücke,9,,2025-11-08 17:13,2025-11-08 17:19,2025-11-08 17:13,2025-11-08 17:19,5.2,5.2,tub:09009::H:j25:85,2025-11-08,9,Tübingen Hauptbahnhof
onward,de:08416:11000:14:I,Tübingen Hauptbahnhof,10,Bstg. I,2025-11-08 17:16,2025-11-08 17:21,,,5.2,,tub:09009::H:j25:85,2025-11-08,9,Tübingen Hauptbahnhof
onward,de:08416:12041:2:2,Tübingen Westbahnhof,1,,,,2025-11-08 17:29,2025-11-08 17:29,,0.0,tub:09011::H:j25:167,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10057:0:1,Tübingen Schwärzlocher Täle,2,,2025-11-08 17:30,2025-11-08 17:30,2025-11-08 17:30,2025-11-08 17:30,0.0,0.0,tub:09011::H:j25:167,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10054:0:4,Tübingen Schwärzl. Str. 111,3,,2025-11-08 17:31,2025-11-08 17:31,2025-11-08 17:31,2025-11-08 17:31,0.0,0.0,tub:09011::H:j25:167,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10053:0:4,Tübingen Schwärzlocher Str. 79,4,,2025-11-08 17:32,2025-11-08 17:32,2025-11-08 17:32,2025-11-08 17:32,0.0,0.0,tub:09011::H:j25:167,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10052:0:4,Tübingen Schwärzlocher Str. 45,5,,2025-11-08 17:34,2025-11-08 17:34,2025-11-08 17:34,2025-11-08 17:34,0.0,0.0,tub:09011::H:j25:167,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10014:1:4,Tübingen Haagtor,6,,2025-11-08 17:35,2025-11-08 17:35,2025-11-08 17:35,2025-11-08 17:35,0.0,0.0,tub:09011::H:j25:167,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10017:0:4,Tübingen Weberstraße,7,,2025-11-08 17:36,2025-11-08 17:36,2025-11-08 17:36,2025-11-08 17:36,0.0,0.0,tub:09011::H:j25:167,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10508:0:4,Tübingen Stadtgraben,8,,2025-11-08 17:37,2025-11-08 17:37,2025-11-08 17:37,2025-11-08 17:37,0.0,0.0,tub:09011::H:j25:167,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10502:0:5,Tübingen Nonnenhaus,9,,2025-11-08 17:38,2025-11-08 17:38,2025-11-08 17:38,2025-11-08 17:38,0.0,0.0,tub:09011::H:j25:167,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:10501:0:4,Tübingen Neckarbrücke,10,,2025-11-08 17:39,2025-11-08 17:39,2025-11-08 17:39,2025-11-08 17:39,0.0,0.0,tub:09011::H:j25:167,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:11000:14:I,Tübingen Hauptbahnhof,11,Bstg. I,2025-11-08 17:42,2025-11-08 17:42,,,0.0,,tub:09011::H:j25:167,2025-11-08,11,Tübingen Hauptbahnhof
onward,de:08416:11000:14:I,Tübingen Hauptbahnhof,1,Bstg. I,,,2025-11-08 17:47,2025-11-08 17:47,,0.0,tub:09009::R:j25:31,2025-11-08,9,Tübingen Bismarckturm
onward,de:08416:10501:0:2,Tübingen Neckarbrücke,2,,2025-11-08 17:49,2025-11-08 17:49,2025-11-08 17:49,2025-11-08 17:49,0.0,0.0,tub:09009::R:j25:31,2025-11-08,9,Tübingen Bismarckturm
onward,de:08416:10520:0:2,Tübingen Wilhelmstraße,3,,2025-11-08 17:51,2025-11-08 17:51,2025-11-08 17:51,2025-11-08 17:51,0.0,0.0,tub:09009::R:j25:31,2025-11-08,9,Tübingen Bismarckturm
onward,de:08416:10507:0:8,Tübingen Hölderlinstraße,4,,2025-11-08 17:53,2025-11-08 17:53,2025-11-08 17:53,2025-11-08 17:53,0.0,0.0,tub:09009::R:j25:31,2025-11-08,9,Tübingen Bismarckturm
onward,de:08416:10510:0:1,Tübingen Rümelinstraße,5,,2025-11-08 17:54,2025-11-08 17:54,2025-11-08 17:54,2025-11-08 17:54,0.0,0.0,tub:09009::R:j25:31,2025-11-08,9,Tübingen Bismarckturm
onward,de:08416:10018:0:1,Tübingen Kelternplatz,6,,2025-11-08 17:55,2025-11-08 17:55,2025-11-08 17:55,2025-11-08 17:55,0.0,0.0,tub:09009::R:j25:31,2025-11-08,9,Tübingen Bismarckturm
onward,de:08416:10017:0:1,Tübingen Weberstraße,7,,2025-11-08 17:55,2025-11-08 17:55,2025-11-08 17:55,2025-11-08 17:55,0.0,0.0,tub:09009::R:j25:31,2025-11-08,9,Tübingen Bismarckturm
onward,de:08416:10014:2:8,Tübingen Haagtor,8,,2025-11-08 17:56,2025-11-08 17:56,2025-11-08 17:56,2025-11-08 17:56,0.0,0.0,tub:09009::R:j25:31,2025-11-08,9,Tübingen Bismarckturm
onward,de:08416:10049:0:1,Tübingen Lichtenberger Weg,9,,2025-11-08 17:58,2025-11-08 17:58,2025-11-08 17:58,2025-11-08 17:58,0.0,0.0,tub:09009::R:j25:31,2025-11-08,9,Tübingen Bismarckturm
onward,de:08416:10050:0:1,Tübingen Unteres Burgholz,10,,2025-11-08 17:59,2025-11-08 17:59,2025-11-08 17:59,2025-11-08 17:59,0.0,0.0,tub:09009::R:j25:31,2025-11-08,9,Tübingen Bismarckturm
onward,de:08416:10051:0:1,Tübingen Burgholzweg,11,,2025-11-08 18:00,2025-11-08 18:00,2025-11-08 18:00,2025-11-08 18:00,0.0,0.0,tub:09009::R:j25:31,2025-11-08,9,Tübingen Bismarckturm
onward,de:08416:10013:0:1,Tübingen Bismarckturm,12,,2025-11-08 18:02,2025-11-08 18:02,,,0.0,,tub:09009::R:j25:31,2025-11-08,9,Tübingen Bismarckturm
onward,de:08416:10013:0:4,Tübingen Bismarckturm,1,,,,2025-11-08 18:04,2025-11-08 18:04,,0.0,tub:09009::H:j25:86,2025-11-08,9,Tübingen Hauptbahnhof
onward,de:08416:10051:0:4,Tübingen Burgholzweg,2,,2025-11-08 18:05,2025-11-08 18:05,2025-11-08 18:05,2025-11-08 18:05,0.0,0.0,tub:09009::H:j25:86,2025-11-08,9,Tübingen Hauptbahnhof
onward,de:08416:10050:0:4,Tübingen Unteres Burgholz,3,Bstg. 4,2025-11-08 18:06,2025-11-08 18:06,2025-11-08 18:06,2025-11-08 18:06,0.0,0.0,tub:09009::H:j25:86,2025-11-08,9,Tübingen Hauptbahnhof
onward,de:08416:10049:0:4,Tübingen Lichtenberger Weg,4,,2025-11-08 18:07,2025-11-08 18:07,2025-11-08 18:07,2025-11-08 18:07,0.0,0.0,tub:09009::H:j25:86,2025-11-08,9,Tübingen Hauptbahnhof
onward,de:08416:10014:1:4,Tübingen Haagtor,5,,2025-11-08 18:09,2025-11-08 18:09,2025-11-08 18:09,2025-11-08 18:09,0.0,0.0,tub:09009::H:j25:86,2025-11-08,9,Tübingen Hauptbahnhof
onward,de:08416:10017:0:4,Tübingen Weberstraße,6,,2025-11-08 18:10,2025-11-08 18:10,2025-11-08 18:10,2025-11-08 18:10,0.0,0.0,tub:09009::H:j25:86,2025-11-08,9,Tübingen Hauptbahnhof
